,datetime,target,source_x,source_y
3462,2018-02-14 01:25:51,0.9069767441860463,target,files
3463,2018-02-14 01:25:52,0.945945945945946,target,files
3464,2018-02-14 01:25:53,0.8780487804878049,target,files
3465,2018-02-14 01:25:54,0.6818181818181818,target,files
3466,2018-02-14 01:25:55,0.975609756097561,target,files
3467,2018-02-14 01:25:56,0.9736842105263158,target,files
3468,2018-02-14 01:25:57,0.8157894736842105,target,files
3469,2018-02-14 01:25:58,0.8421052631578947,target,files
3470,2018-02-14 01:25:59,0.9302325581395348,target,files
3471,2018-02-14 01:26:00,0.6521739130434783,target,files
3472,2018-02-14 01:26:01,0.8823529411764706,target,files
3473,2018-02-14 01:26:02,0.851063829787234,target,files
3474,2018-02-14 01:26:03,0.7358490566037735,target,files
3475,2018-02-14 01:26:04,0.5081967213114754,target,files
3476,2018-02-14 01:26:05,0.5172413793103449,target,files
3477,2018-02-14 01:26:06,0.6031746031746031,target,files
3478,2018-02-14 01:26:07,0.75,target,files
3479,2018-02-14 01:26:08,0.8260869565217391,target,files
3480,2018-02-14 01:26:09,0.8421052631578947,target,files
3481,2018-02-14 01:26:10,0.8636363636363636,target,files
3482,2018-02-14 01:26:11,0.6808510638297872,target,files
3483,2018-02-14 01:26:12,0.9210526315789472,target,files
3484,2018-02-14 01:26:13,0.7954545454545454,target,files
3485,2018-02-14 01:26:14,0.7916666666666666,target,files
3486,2018-02-14 01:26:15,0.8888888888888888,target,files
3487,2018-02-14 01:26:16,0.6521739130434783,target,files
3488,2018-02-14 01:26:17,0.851063829787234,target,files
3489,2018-02-14 01:26:18,0.6065573770491803,target,files
3490,2018-02-14 01:26:19,0.3404255319148936,target,files
3491,2018-02-14 01:26:20,0.5166666666666667,target,files
3492,2018-02-14 01:26:21,0.6,target,files
3493,2018-02-14 01:26:22,0.3695652173913043,target,files
3494,2018-02-14 01:26:23,0.6818181818181818,target,files
3495,2018-02-14 01:26:24,0.5571428571428572,target,files
3496,2018-02-14 01:26:25,0.3786407766990291,target,files
3497,2018-02-14 01:26:26,0.45,target,files
3498,2018-02-14 01:26:27,0.6296296296296297,target,files
3499,2018-02-14 01:26:28,0.303030303030303,target,files
3500,2018-02-14 01:26:29,0.425531914893617,target,files
3501,2018-02-14 01:26:30,0.6382978723404256,target,files
3502,2018-02-14 01:26:31,0.7291666666666666,target,files
3503,2018-02-14 01:26:32,0.813953488372093,target,files
3504,2018-02-14 01:26:33,0.8863636363636364,target,files
3505,2018-02-14 01:26:34,0.7045454545454546,target,files
3506,2018-02-14 01:26:35,0.7837837837837838,target,files
3507,2018-02-14 01:26:36,0.8888888888888888,target,files
3508,2018-02-14 01:26:37,0.7906976744186046,target,files
3509,2018-02-14 01:26:38,0.782608695652174,target,files
3510,2018-02-14 01:26:39,0.8571428571428571,target,files
3511,2018-02-14 01:26:40,0.8163265306122449,target,files
3512,2018-02-14 01:26:41,0.8,target,files
3513,2018-02-14 01:26:42,0.9444444444444444,target,files
3514,2018-02-14 01:26:43,0.8108108108108109,target,files
3515,2018-02-14 01:26:44,0.9069767441860463,target,files
3516,2018-02-14 01:26:45,0.8484848484848485,target,files
3517,2018-02-14 01:26:46,0.7631578947368421,target,files
3518,2018-02-14 01:26:47,0.9302325581395348,target,files
3519,2018-02-14 01:26:48,0.7551020408163265,target,files
3520,2018-02-14 01:26:49,0.7857142857142857,target,files
3521,2018-02-14 01:26:50,0.7317073170731707,target,files
3522,2018-02-14 01:26:51,0.9090909090909092,target,files
3523,2018-02-14 01:26:52,0.8571428571428571,target,files
3524,2018-02-14 01:26:53,0.8604651162790697,target,files
3525,2018-02-14 01:26:54,0.66,target,files
3526,2018-02-14 01:26:55,0.8695652173913043,target,files
3527,2018-02-14 01:26:56,0.9375,target,files
3528,2018-02-14 01:26:57,0.6976744186046512,target,files
3529,2018-02-14 01:26:58,0.6779661016949152,target,files
3530,2018-02-14 01:26:59,0.8409090909090909,target,files
3531,2018-02-14 01:27:00,0.6346153846153846,target,files
3532,2018-02-14 01:27:01,0.6041666666666666,target,files
3533,2018-02-14 01:27:02,0.7547169811320755,target,files
3534,2018-02-14 01:27:03,0.8372093023255814,target,files
3535,2018-02-14 01:27:04,0.4925373134328358,target,files
3536,2018-02-14 01:27:05,0.4838709677419355,target,files
3537,2018-02-14 01:27:06,0.6785714285714286,target,files
3538,2018-02-14 01:27:07,0.5333333333333333,target,files
3539,2018-02-14 01:27:08,0.717948717948718,target,files
3540,2018-02-14 01:27:09,0.6896551724137931,target,files
3541,2018-02-14 01:27:10,0.9090909090909092,target,files
3542,2018-02-14 01:27:11,0.7222222222222222,target,files
3543,2018-02-14 01:27:12,0.9117647058823528,target,files
3544,2018-02-14 01:27:13,0.8444444444444444,target,files
3545,2018-02-14 01:27:14,0.8717948717948718,target,files
3546,2018-02-14 01:27:15,0.8292682926829268,target,files
3547,2018-02-14 01:27:16,0.7857142857142857,target,files
3548,2018-02-14 01:27:17,0.8181818181818182,target,files
3549,2018-02-14 01:27:18,0.7906976744186046,target,files
3550,2018-02-14 01:27:19,0.8333333333333334,target,files
3551,2018-02-14 01:27:20,0.7755102040816326,target,files
3552,2018-02-14 01:27:21,0.7291666666666666,target,files
3553,2018-02-14 01:27:22,0.8947368421052632,target,files
3554,2018-02-14 01:27:23,0.8108108108108109,target,files
3555,2018-02-14 01:27:24,0.8297872340425532,target,files
3556,2018-02-14 01:27:25,0.7317073170731707,target,files
3557,2018-02-14 01:27:26,0.7254901960784313,target,files
3558,2018-02-14 01:27:27,0.717391304347826,target,files
3559,2018-02-14 01:27:28,0.8478260869565217,target,files
3560,2018-02-14 01:27:29,0.7209302325581395,target,files
3561,2018-02-14 01:27:30,0.7916666666666666,target,files
3562,2018-02-14 01:27:31,0.75,target,files
3563,2018-02-14 01:27:32,0.8333333333333334,target,files
3564,2018-02-14 01:27:33,0.9090909090909092,target,files
3565,2018-02-14 01:27:34,0.75,target,files
3566,2018-02-14 01:27:35,0.8888888888888888,target,files
3567,2018-02-14 01:27:36,0.7446808510638298,target,files
3568,2018-02-14 01:27:37,0.7446808510638298,target,files
3569,2018-02-14 01:27:38,0.9375,target,files
3570,2018-02-14 01:27:39,0.9302325581395348,target,files
3571,2018-02-14 01:27:40,0.9,target,files
3572,2018-02-14 01:27:41,0.9142857142857144,target,files
3573,2018-02-14 01:27:42,0.9117647058823528,target,files
3574,2018-02-14 01:27:43,0.9302325581395348,target,files
3575,2018-02-14 01:27:44,0.8333333333333334,target,files
3576,2018-02-14 01:27:45,0.8823529411764706,target,files
3577,2018-02-14 01:27:46,0.9523809523809524,target,files
3578,2018-02-14 01:27:47,0.8837209302325582,target,files
3579,2018-02-14 01:27:48,0.775,target,files
3580,2018-02-14 01:27:49,0.7948717948717948,target,files
3581,2018-02-14 01:27:50,0.9302325581395348,target,files
3582,2018-02-14 01:27:51,0.75,target,files
3583,2018-02-14 01:27:52,0.9090909090909092,target,files
3584,2018-02-14 01:27:53,0.9523809523809524,target,files
3585,2018-02-14 01:27:54,0.6909090909090909,target,files
3586,2018-02-14 01:27:55,0.6078431372549019,target,files
3587,2018-02-14 01:27:56,0.775,target,files
3588,2018-02-14 01:27:57,0.7692307692307693,target,files
3589,2018-02-14 01:27:58,0.375,target,files
3590,2018-02-14 01:27:59,0.297029702970297,target,files
3591,2018-02-14 01:28:00,0.3786407766990291,target,files
3592,2018-02-14 01:28:01,0.4186046511627907,target,files
3593,2018-02-14 01:28:02,0.4927536231884058,target,files
3594,2018-02-14 01:28:03,0.4027777777777778,target,files
3595,2018-02-14 01:28:04,0.7843137254901961,target,files
3596,2018-02-14 01:28:05,0.625,target,files
3597,2018-02-14 01:28:06,0.6792452830188679,target,files
3598,2018-02-14 01:28:07,0.6071428571428571,target,files
3599,2018-02-14 01:28:08,0.8478260869565217,target,files
3600,2018-02-14 01:28:09,0.8857142857142857,target,files
3601,2018-02-14 01:28:10,0.8409090909090909,target,files
3602,2018-02-14 01:28:11,0.7441860465116279,target,files
3603,2018-02-14 01:28:12,0.7843137254901961,target,files
3604,2018-02-14 01:28:13,0.9375,target,files
3605,2018-02-14 01:28:14,0.7346938775510204,target,files
3606,2018-02-14 01:28:15,0.6666666666666666,target,files
3607,2018-02-14 01:28:16,0.8125,target,files
3608,2018-02-14 01:28:17,0.6595744680851063,target,files
3609,2018-02-14 01:28:18,0.6785714285714286,target,files
3610,2018-02-14 01:28:19,0.7948717948717948,target,files
3611,2018-02-14 01:28:20,0.8695652173913043,target,files
3612,2018-02-14 01:28:21,0.6122448979591837,target,files
3613,2018-02-14 01:28:22,0.6122448979591837,target,files
3614,2018-02-14 01:28:23,0.8888888888888888,target,files
3615,2018-02-14 01:28:24,0.7307692307692307,target,files
3616,2018-02-14 01:28:25,0.6666666666666666,target,files
3617,2018-02-14 01:28:26,0.6744186046511628,target,files
3618,2018-02-14 01:28:27,0.7142857142857143,target,files
3619,2018-02-14 01:28:28,0.8108108108108109,target,files
3620,2018-02-14 01:28:29,0.8181818181818182,target,files
3621,2018-02-14 01:28:30,0.7391304347826086,target,files
3622,2018-02-14 01:28:31,0.8125,target,files
3623,2018-02-14 01:28:32,0.8571428571428571,target,files
3624,2018-02-14 01:28:33,0.6521739130434783,target,files
3625,2018-02-14 01:28:34,0.8695652173913043,target,files
3626,2018-02-14 01:28:35,0.75,target,files
3627,2018-02-14 01:28:36,0.918918918918919,target,files
3628,2018-02-14 01:28:37,0.7435897435897436,target,files
3629,2018-02-14 01:28:38,0.8333333333333334,target,files
3630,2018-02-14 01:28:39,0.6521739130434783,target,files
3631,2018-02-14 01:28:40,0.825,target,files
3632,2018-02-14 01:28:41,0.8421052631578947,target,files
3633,2018-02-14 01:28:42,0.9069767441860463,target,files
3634,2018-02-14 01:28:43,0.8333333333333334,target,files
3635,2018-02-14 01:28:44,0.9743589743589745,target,files
3636,2018-02-14 01:28:45,0.8,target,files
3637,2018-02-14 01:28:46,0.7222222222222222,target,files
3638,2018-02-14 01:28:47,0.8571428571428571,target,files
3639,2018-02-14 01:28:48,0.8095238095238095,target,files
3640,2018-02-14 01:28:49,0.782608695652174,target,files
3641,2018-02-14 01:28:50,0.9736842105263158,target,files
3642,2018-02-14 01:28:51,0.9166666666666666,target,files
3643,2018-02-14 01:28:52,0.7692307692307693,target,files
3644,2018-02-14 01:28:53,0.7843137254901961,target,files
3645,2018-02-14 01:28:54,0.7692307692307693,target,files
3646,2018-02-14 01:28:55,0.8181818181818182,target,files
3647,2018-02-14 01:28:56,0.7391304347826086,target,files
3648,2018-02-14 01:28:57,0.8409090909090909,target,files
3649,2018-02-14 01:28:58,0.868421052631579,target,files
3650,2018-02-14 01:28:59,0.8333333333333334,target,files
3651,2018-02-14 01:29:00,0.8333333333333334,target,files
3652,2018-02-14 01:29:01,0.75,target,files
3653,2018-02-14 01:29:02,0.8648648648648649,target,files
3654,2018-02-14 01:29:03,0.8888888888888888,target,files
3655,2018-02-14 01:29:04,0.7017543859649122,target,files
3656,2018-02-14 01:29:05,0.6122448979591837,target,files
3657,2018-02-14 01:29:06,0.5522388059701493,target,files
3658,2018-02-14 01:29:07,0.532258064516129,target,files
3659,2018-02-14 01:29:08,0.7272727272727273,target,files
3660,2018-02-14 01:29:09,0.7692307692307693,target,files
3661,2018-02-14 01:29:10,0.6521739130434783,target,files
3662,2018-02-14 01:29:11,0.7407407407407407,target,files
3663,2018-02-14 01:29:12,0.6551724137931034,target,files
3664,2018-02-14 01:29:13,0.7619047619047619,target,files
3665,2018-02-14 01:29:14,0.75,target,files
3666,2018-02-14 01:29:15,0.7272727272727273,target,files
3667,2018-02-14 01:29:16,0.6666666666666666,target,files
3668,2018-02-14 01:29:17,0.5833333333333334,target,files
3669,2018-02-14 01:29:18,0.6730769230769231,target,files
3670,2018-02-14 01:29:19,0.8695652173913043,target,files
3671,2018-02-14 01:29:20,0.7435897435897436,target,files
3672,2018-02-14 01:29:21,0.75,target,files
3673,2018-02-14 01:29:22,0.7727272727272727,target,files
3674,2018-02-14 01:29:23,0.8085106382978723,target,files
3675,2018-02-14 01:29:24,0.8205128205128205,target,files
3676,2018-02-14 01:29:25,0.8823529411764706,target,files
3677,2018-02-14 01:29:26,0.8478260869565217,target,files
3678,2018-02-14 01:29:27,0.6818181818181818,target,files
3679,2018-02-14 01:29:28,0.925,target,files
3680,2018-02-14 01:29:29,0.8918918918918919,target,files
3681,2018-02-14 01:29:30,0.8333333333333334,target,files
3682,2018-02-14 01:29:31,0.6521739130434783,target,files
3683,2018-02-14 01:29:32,0.9090909090909092,target,files
3684,2018-02-14 01:29:33,0.7959183673469388,target,files
3685,2018-02-14 01:29:34,0.78,target,files
3686,2018-02-14 01:29:35,0.8857142857142857,target,files
3687,2018-02-14 01:29:36,0.7692307692307693,target,files
3688,2018-02-14 01:29:37,0.8333333333333334,target,files
3689,2018-02-14 01:29:38,0.7272727272727273,target,files
3690,2018-02-14 01:29:39,0.8,target,files
3691,2018-02-14 01:29:40,0.8421052631578947,target,files
3692,2018-02-14 01:29:41,0.8666666666666667,target,files
3693,2018-02-14 01:29:42,0.7948717948717948,target,files
3694,2018-02-14 01:29:43,0.9090909090909092,target,files
3695,2018-02-14 01:29:44,0.851063829787234,target,files
3696,2018-02-14 01:29:45,0.7777777777777778,target,files
3697,2018-02-14 01:29:46,0.8717948717948718,target,files
3698,2018-02-14 01:29:47,0.6595744680851063,target,files
3699,2018-02-14 01:29:48,0.8163265306122449,target,files
3700,2018-02-14 01:29:49,0.6818181818181818,target,files
3701,2018-02-14 01:29:50,0.9,target,files
3702,2018-02-14 01:29:51,0.7906976744186046,target,files
3703,2018-02-14 01:29:52,0.8536585365853658,target,files
3704,2018-02-14 01:29:53,0.8723404255319149,target,files
3705,2018-02-14 01:29:54,0.7446808510638298,target,files
3706,2018-02-14 01:29:55,0.6122448979591837,target,files
3707,2018-02-14 01:29:56,0.78,target,files
3708,2018-02-14 01:29:57,0.6458333333333334,target,files
3709,2018-02-14 01:29:58,0.9090909090909092,target,files
3710,2018-02-14 01:29:59,0.8163265306122449,target,files
3711,2018-02-14 01:30:00,0.9444444444444444,target,files
3712,2018-02-14 01:30:01,0.8809523809523809,target,files
3713,2018-02-14 01:30:02,0.234375,target,files
3714,2018-02-14 01:30:03,0.3225806451612903,target,files
3715,2018-02-14 01:30:04,0.5217391304347826,target,files
3716,2018-02-14 01:30:05,0.4146341463414634,target,files
3717,2018-02-14 01:30:06,0.3636363636363636,target,files
3718,2018-02-14 01:30:07,0.4,target,files
3719,2018-02-14 01:30:08,0.609375,target,files
3720,2018-02-14 01:30:09,0.484375,target,files
3721,2018-02-14 01:30:10,0.4,target,files
3722,2018-02-14 01:30:11,0.5128205128205128,target,files
3723,2018-02-14 01:30:12,0.2654867256637168,target,files
3724,2018-02-14 01:30:13,0.6981132075471698,target,files
3725,2018-02-14 01:30:14,0.33,target,files
3726,2018-02-14 01:30:15,0.3247863247863248,target,files
3727,2018-02-14 01:30:16,0.4571428571428571,target,files
3728,2018-02-14 01:30:17,0.4166666666666667,target,files
3729,2018-02-14 01:30:18,0.5405405405405406,target,files
3730,2018-02-14 01:30:19,0.4337349397590361,target,files
3731,2018-02-14 01:30:20,0.5689655172413793,target,files
3732,2018-02-14 01:30:21,0.5254237288135594,target,files
3733,2018-02-14 01:30:22,0.6724137931034483,target,files
3734,2018-02-14 01:30:23,0.7872340425531915,target,files
3735,2018-02-14 01:30:24,0.7619047619047619,target,files
3736,2018-02-14 01:30:25,0.58,target,files
3737,2018-02-14 01:30:26,0.6779661016949152,target,files
3738,2018-02-14 01:30:27,0.6428571428571429,target,files
3739,2018-02-14 01:30:28,0.6470588235294118,target,files
3740,2018-02-14 01:30:29,0.3604651162790697,target,files
3741,2018-02-14 01:30:30,0.5063291139240507,target,files
3742,2018-02-14 01:30:31,0.303030303030303,target,files
3743,2018-02-14 01:30:32,0.6739130434782609,target,files
3744,2018-02-14 01:30:33,0.3979591836734694,target,files
3745,2018-02-14 01:30:34,0.5757575757575758,target,files
3746,2018-02-14 01:30:35,0.5333333333333333,target,files
3747,2018-02-14 01:30:36,0.4761904761904761,target,files
3748,2018-02-14 01:30:37,0.7843137254901961,target,files
3749,2018-02-14 01:30:38,0.75,target,files
3750,2018-02-14 01:30:39,0.64,target,files
3751,2018-02-14 01:30:40,0.3571428571428571,target,files
3752,2018-02-14 01:30:41,0.8,target,files
3753,2018-02-14 01:30:42,0.7872340425531915,target,files
3754,2018-02-14 01:30:43,0.6470588235294118,target,files
3755,2018-02-14 01:30:44,0.7692307692307693,target,files
3756,2018-02-14 01:30:45,0.9523809523809524,target,files
3757,2018-02-14 01:30:46,0.6379310344827587,target,files
3758,2018-02-14 01:30:47,0.7272727272727273,target,files
3759,2018-02-14 01:30:48,0.6976744186046512,target,files
3760,2018-02-14 01:30:49,0.8666666666666667,target,files
3761,2018-02-14 01:30:50,0.8809523809523809,target,files
3762,2018-02-14 01:30:51,0.9428571428571428,target,files
3763,2018-02-14 01:30:52,0.7142857142857143,target,files
3764,2018-02-14 01:30:53,0.6451612903225806,target,files
3765,2018-02-14 01:30:54,0.7872340425531915,target,files
3766,2018-02-14 01:30:55,0.8421052631578947,target,files
3767,2018-02-14 01:30:56,0.7894736842105263,target,files
3768,2018-02-14 01:30:57,0.7843137254901961,target,files
3769,2018-02-14 01:30:58,0.8333333333333334,target,files
3770,2018-02-14 01:30:59,0.8863636363636364,target,files
3771,2018-02-14 01:31:00,0.9117647058823528,target,files
3772,2018-02-14 01:31:01,0.9090909090909092,target,files
3773,2018-02-14 01:31:02,0.7894736842105263,target,files
3774,2018-02-14 01:31:03,0.9375,target,files
3775,2018-02-14 01:31:04,0.7142857142857143,target,files
3776,2018-02-14 01:31:05,0.6981132075471698,target,files
3777,2018-02-14 01:31:06,0.5892857142857143,target,files
3778,2018-02-14 01:31:07,0.6041666666666666,target,files
3779,2018-02-14 01:31:08,0.9302325581395348,target,files
3780,2018-02-14 01:31:09,0.8333333333333334,target,files
3781,2018-02-14 01:31:10,0.8571428571428571,target,files
3782,2018-02-14 01:31:11,0.6976744186046512,target,files
3783,2018-02-14 01:31:12,0.9523809523809524,target,files
3784,2018-02-14 01:31:13,0.875,target,files
3785,2018-02-14 01:31:14,0.8095238095238095,target,files
3786,2018-02-14 01:31:15,0.9393939393939394,target,files
3787,2018-02-14 01:31:16,0.6349206349206349,target,files
3788,2018-02-14 01:31:17,0.5217391304347826,target,files
3789,2018-02-14 01:31:18,0.6470588235294118,target,files
3790,2018-02-14 01:31:19,0.625,target,files
3791,2018-02-14 01:31:20,0.851063829787234,target,files
3792,2018-02-14 01:31:21,0.7954545454545454,target,files
3793,2018-02-14 01:31:22,0.603448275862069,target,files
3794,2018-02-14 01:31:23,0.2419354838709677,target,files
3795,2018-02-14 01:31:24,0.5714285714285714,target,files
3796,2018-02-14 01:31:25,0.6862745098039216,target,files
3797,2018-02-14 01:31:26,0.4782608695652174,target,files
3798,2018-02-14 01:31:27,0.4776119402985074,target,files
3799,2018-02-14 01:31:28,0.6666666666666666,target,files
3800,2018-02-14 01:31:29,0.5555555555555556,target,files
3801,2018-02-14 01:31:30,0.7692307692307693,target,files
3802,2018-02-14 01:31:31,0.547945205479452,target,files
3803,2018-02-14 01:31:32,0.7692307692307693,target,files
3804,2018-02-14 01:31:33,0.6909090909090909,target,files
3805,2018-02-14 01:31:34,0.7272727272727273,target,files
3806,2018-02-14 01:31:35,0.8,target,files
3807,2018-02-14 01:31:36,0.7333333333333333,target,files
3808,2018-02-14 01:31:37,0.6909090909090909,target,files
3809,2018-02-14 01:31:38,0.8611111111111112,target,files
3810,2018-02-14 01:31:39,0.8297872340425532,target,files
3811,2018-02-14 01:31:40,0.7317073170731707,target,files
3812,2018-02-14 01:31:41,0.7916666666666666,target,files
3813,2018-02-14 01:31:42,0.9142857142857144,target,files
3814,2018-02-14 01:31:43,0.875,target,files
3815,2018-02-14 01:31:44,0.5862068965517241,target,files
3816,2018-02-14 01:31:45,0.9069767441860463,target,files
3817,2018-02-14 01:31:46,0.8611111111111112,target,files
3818,2018-02-14 01:31:47,0.875,target,files
3819,2018-02-14 01:31:48,0.8974358974358975,target,files
3820,2018-02-14 01:31:49,0.7872340425531915,target,files
3821,2018-02-14 01:31:50,0.8648648648648649,target,files
3822,2018-02-14 01:31:51,0.8571428571428571,target,files
3823,2018-02-14 01:31:52,0.9302325581395348,target,files
3824,2018-02-14 01:31:53,0.6981132075471698,target,files
3825,2018-02-14 01:31:54,0.8484848484848485,target,files
3826,2018-02-14 01:31:55,0.8536585365853658,target,files
3827,2018-02-14 01:31:56,0.7692307692307693,target,files
3828,2018-02-14 01:31:57,0.8,target,files
3829,2018-02-14 01:31:58,0.8604651162790697,target,files
3830,2018-02-14 01:31:59,0.625,target,files
3831,2018-02-14 01:32:00,0.8297872340425532,target,files
3832,2018-02-14 01:32:01,0.7446808510638298,target,files
3833,2018-02-14 01:32:02,0.8536585365853658,target,files
3834,2018-02-14 01:32:03,0.625,target,files
3835,2018-02-14 01:32:04,0.6842105263157895,target,files
3836,2018-02-14 01:32:05,0.7547169811320755,target,files
3837,2018-02-14 01:32:06,0.6382978723404256,target,files
3838,2018-02-14 01:32:07,0.7291666666666666,target,files
3839,2018-02-14 01:32:08,0.7446808510638298,target,files
3840,2018-02-14 01:32:09,0.8,target,files
3841,2018-02-14 01:32:10,0.8108108108108109,target,files
3842,2018-02-14 01:32:11,0.6818181818181818,target,files
3843,2018-02-14 01:32:12,0.7272727272727273,target,files
3844,2018-02-14 01:32:13,0.7959183673469388,target,files
3845,2018-02-14 01:32:14,0.8857142857142857,target,files
3846,2018-02-14 01:32:15,0.7692307692307693,target,files
3847,2018-02-14 01:32:16,0.7017543859649122,target,files
3848,2018-02-14 01:32:17,0.6666666666666666,target,files
3849,2018-02-14 01:32:18,0.6078431372549019,target,files
3850,2018-02-14 01:32:19,0.7560975609756098,target,files
3851,2018-02-14 01:32:20,0.8333333333333334,target,files
3852,2018-02-14 01:32:21,0.6521739130434783,target,files
3853,2018-02-14 01:32:22,0.6511627906976745,target,files
3854,2018-02-14 01:32:23,0.7916666666666666,target,files
3855,2018-02-14 01:32:24,0.6981132075471698,target,files
3856,2018-02-14 01:32:25,0.66,target,files
3857,2018-02-14 01:32:26,0.6981132075471698,target,files
3858,2018-02-14 01:32:27,0.6346153846153846,target,files
3859,2018-02-14 01:32:28,0.582089552238806,target,files
3860,2018-02-14 01:32:29,0.6078431372549019,target,files
3861,2018-02-14 01:32:30,0.3544303797468354,target,files
3862,2018-02-14 01:32:31,0.3125,target,files
3863,2018-02-14 01:32:32,0.5,target,files
3864,2018-02-14 01:32:33,0.6666666666666666,target,files
3865,2018-02-14 01:32:34,0.8108108108108109,target,files
3866,2018-02-14 01:32:35,0.5970149253731343,target,files
3867,2018-02-14 01:32:36,0.5636363636363636,target,files
3868,2018-02-14 01:32:37,0.5932203389830508,target,files
3869,2018-02-14 01:32:38,0.2251655629139073,target,files
3870,2018-02-14 01:32:39,0.6060606060606061,target,files
3871,2018-02-14 01:32:40,0.46875,target,files
3872,2018-02-14 01:32:41,0.6122448979591837,target,files
3873,2018-02-14 01:32:42,0.8,target,files
3874,2018-02-14 01:32:43,0.9090909090909092,target,files
3875,2018-02-14 01:32:44,0.6818181818181818,target,files
3876,2018-02-14 01:32:45,0.8888888888888888,target,files
3877,2018-02-14 01:32:46,0.7169811320754716,target,files
3878,2018-02-14 01:32:47,0.8648648648648649,target,files
3879,2018-02-14 01:32:48,0.6976744186046512,target,files
3880,2018-02-14 01:32:49,0.851063829787234,target,files
3881,2018-02-14 01:32:50,0.8604651162790697,target,files
3882,2018-02-14 01:32:51,0.9411764705882352,target,files
3883,2018-02-14 01:32:52,0.7948717948717948,target,files
3884,2018-02-14 01:32:53,0.9069767441860463,target,files
3885,2018-02-14 01:32:54,0.7169811320754716,target,files
3886,2018-02-14 01:32:55,0.6444444444444445,target,files
3887,2018-02-14 01:32:56,0.6595744680851063,target,files
3888,2018-02-14 01:32:57,0.6666666666666666,target,files
3889,2018-02-14 01:32:58,0.6,target,files
3890,2018-02-14 01:32:59,0.8108108108108109,target,files
3891,2018-02-14 01:33:00,0.851063829787234,target,files
3892,2018-02-14 01:33:01,0.76,target,files
3893,2018-02-14 01:33:02,0.7560975609756098,target,files
3894,2018-02-14 01:33:03,0.5081967213114754,target,files
3895,2018-02-14 01:33:04,0.5555555555555556,target,files
3896,2018-02-14 01:33:05,0.3191489361702128,target,files
3897,2018-02-14 01:33:06,0.4430379746835443,target,files
3898,2018-02-14 01:33:07,0.6862745098039216,target,files
3899,2018-02-14 01:33:08,0.6440677966101694,target,files
3900,2018-02-14 01:33:09,0.6964285714285714,target,files
3901,2018-02-14 01:33:10,0.6326530612244898,target,files
3902,2018-02-14 01:33:11,0.6382978723404256,target,files
3903,2018-02-14 01:33:12,0.8888888888888888,target,files
3904,2018-02-14 01:33:13,0.7608695652173914,target,files
3905,2018-02-14 01:33:14,0.7906976744186046,target,files
3906,2018-02-14 01:33:15,0.75,target,files
3907,2018-02-14 01:33:16,0.7407407407407407,target,files
3908,2018-02-14 01:33:17,0.639344262295082,target,files
3909,2018-02-14 01:33:18,0.7209302325581395,target,files
3910,2018-02-14 01:33:19,0.6818181818181818,target,files
3911,2018-02-14 01:33:20,0.7017543859649122,target,files
3912,2018-02-14 01:33:21,0.6976744186046512,target,files
3913,2018-02-14 01:33:22,0.6229508196721312,target,files
3914,2018-02-14 01:33:23,0.7111111111111111,target,files
3915,2018-02-14 01:33:24,0.7169811320754716,target,files
3916,2018-02-14 01:33:25,0.6981132075471698,target,files
3917,2018-02-14 01:33:26,0.66,target,files
3918,2018-02-14 01:33:27,0.6666666666666666,target,files
3919,2018-02-14 01:33:28,0.6521739130434783,target,files
3920,2018-02-14 01:33:29,0.8125,target,files
3921,2018-02-14 01:33:30,0.775,target,files
3922,2018-02-14 01:33:31,0.6739130434782609,target,files
3923,2018-02-14 01:33:32,0.7916666666666666,target,files
3924,2018-02-14 01:33:33,0.7551020408163265,target,files
3925,2018-02-14 01:33:34,0.8205128205128205,target,files
3926,2018-02-14 01:33:35,0.7857142857142857,target,files
3927,2018-02-14 01:33:36,0.7708333333333334,target,files
3928,2018-02-14 01:33:37,0.8444444444444444,target,files
3929,2018-02-14 01:33:38,0.8,target,files
3930,2018-02-14 01:33:39,0.6590909090909091,target,files
3931,2018-02-14 01:33:40,0.7358490566037735,target,files
3932,2018-02-14 01:33:41,0.7058823529411765,target,files
3933,2018-02-14 01:33:42,0.825,target,files
3934,2018-02-14 01:33:43,0.9090909090909092,target,files
3935,2018-02-14 01:33:44,0.7358490566037735,target,files
3936,2018-02-14 01:33:45,0.8648648648648649,target,files
3937,2018-02-14 01:33:46,0.7916666666666666,target,files
3938,2018-02-14 01:33:47,0.8333333333333334,target,files
3939,2018-02-14 01:33:48,0.9302325581395348,target,files
3940,2018-02-14 01:33:49,0.8571428571428571,target,files
3941,2018-02-14 01:33:50,0.8333333333333334,target,files
3942,2018-02-14 01:33:51,0.7906976744186046,target,files
3943,2018-02-14 01:33:52,0.8666666666666667,target,files
3944,2018-02-14 01:33:53,0.62,target,files
3945,2018-02-14 01:33:54,0.7894736842105263,target,files
3946,2018-02-14 01:33:55,0.8888888888888888,target,files
3947,2018-02-14 01:33:56,0.9230769230769232,target,files
3948,2018-02-14 01:33:57,0.8717948717948718,target,files
3949,2018-02-14 01:33:58,0.8823529411764706,target,files
3950,2018-02-14 01:33:59,0.8085106382978723,target,files
3951,2018-02-14 01:34:00,0.9090909090909092,target,files
3952,2018-02-14 01:34:01,0.7692307692307693,target,files
3953,2018-02-14 01:34:02,0.8108108108108109,target,files
3954,2018-02-14 01:34:03,0.8,target,files
